"tract","Name","Household_Income_rP_gP_p50"
36081046100,"Queens County, NY",51516
36047064600,"Kings County, NY",51503
36081029100,"Queens County, NY",51472
36081062100,"Queens County, NY",51460
36081049301,"Queens County, NY",51437
36081017900,"Queens County, NY",51436
36061000600,"Lower East Side, New York, NY",51382
36061010800,"Midtown, New York, NY",51342
36081023000,"Queens County, NY",51326
36081015500,"Queens County, NY",51316
36081077906,"Queens County, NY",51300
36061004400,"Midtown, New York, NY",51299
36059301800,"Manhasset, NY",51287
36047056100,"Kings County, NY",51281
36103124601,"Babylon, NY",51273
36103147003,"Bay Shore, NY",51266
34017014101,"North Bergen, NJ",51255
36061006800,"Kips Bay, New York, NY",51195
36119005902,"New Rochelle, NY",51181
36061014402,"Yorkville, New York, NY",51158
36119002403,"Southeast Yonkers, Yonkers, NY",51154
36103122601,"Deer Park, NY",51131
36061007400,"Midtown, New York, NY",51112
36061020101,"Upper Manhattan, New York, NY",51110
36119006700,"New Rochelle, NY",51086
36081016900,"Queens County, NY",51052
36081134700,"Queens County, NY",51025
36081012400,"Queens County, NY",50995
36103124200,"Lindenhurst, NY",50967
36081011700,"Queens County, NY",50964
36047059000,"Kings County, NY",50963
36005026400,"Bronx County, NY",50961
36081011300,"Queens County, NY",50956
36047044000,"Kings County, NY",50934
36061011000,"Lenox Hill, New York, NY",50928
36047076800,"Kings County, NY",50912
36103122404,"West Babylon, NY",50903
36081012800,"Queens County, NY",50894
36081026700,"Queens County, NY",50882
36103123401,"Lindenhurst, NY",50879
36059519300,"Hicksville, Hicksville, NY",50872
36081020500,"Queens County, NY",50855
36081041300,"Queens County, NY",50849
36103124001,"Lindenhurst, NY",50826
36119004400,"North Side, Mount Vernon, NY",50796
36059410300,"Valley Stream, NY",50717
36059416202,"Island Park, NY",50703
36047042400,"Kings County, NY",50693
36081093800,"Queens County, NY",50691
36061004800,"Gramercy Park, New York, NY",50666
36047059100,"Kings County, NY",50643
36005025600,"Bronx County, NY",50635
36059412302,"Rockville Centre, NY",50635
36081011100,"Queens County, NY",50627
36103122707,"Deer Park, NY",50619
36005024600,"Bronx County, NY",50616
36061015300,"Lincoln Square, New York, NY",50610
36081009800,"Queens County, NY",50593
36119007401,"Mamaroneck, NY",50576
36081144700,"Queens County, NY",50558
36081028500,"Queens County, NY",50529
36119003900,"North Side, Mount Vernon, NY",50519
36119004700,"Bronxville, NY",50506
36081086900,"Queens County, NY",50496
36061015500,"Lincoln Square, New York, NY",50472
36061007200,"Kips Bay, New York, NY",50448
36005024800,"Bronx County, NY",50432
36103111504,"Huntington, NY",50427
36081026500,"Queens County, NY",50425
36081006900,"Queens County, NY",50425
36119000203,"Ludlow, Yonkers, NY",50425
36061008601,"Midtown, New York, NY",50424
36081073700,"Queens County, NY",50413
36059412301,"Rockville Centre, NY",50409
36081032900,"Queens County, NY",50405
36061003001,"Lower Manhattan, New York, NY",50397
36103147001,"West Islip, NY",50373
36047057100,"Kings County, NY",50369
36061028100,"Fort George, New York, NY",50358
36081005800,"Queens County, NY",50331
36047048100,"Kings County, NY",50312
36059518900,"Hicksville, Hicksville, NY",50306
36081048000,"Queens County, NY",50266
36119002204,"Lawrence Park, Yonkers, NY",50263
36081018700,"Queens County, NY",50260
36005033500,"Bronx County, NY",50224
36047053200,"Kings County, NY",50204
36103134702,"Kings Park, NY",50201
36081018900,"Queens County, NY",50201
36081056600,"Queens County, NY",50177
34003018100,"Fairview, NJ",50169
36103146205,"Islip, NY",50166
36005015200,"Bronx County, NY",50162
36081061301,"Queens County, NY",50156
36047048200,"Kings County, NY",50140
36047074800,"Kings County, NY",50120
36047069601,"Kings County, NY",50118
36061006400,"Gramercy Park, New York, NY",50113
36103123002,"West Babylon, NY",50078
36081044800,"Queens County, NY",50027
36047044400,"Kings County, NY",50026
36061001402,"Lower Manhattan, New York, NY",50014
36081026901,"Queens County, NY",49998
36081046300,"Queens County, NY",49992
36061014000,"Upper East Side, New York, NY",49985
36081117100,"Queens County, NY",49971
36081018102,"Queens County, NY",49943
34003003500,"Bergenfield, NJ",49932
36119002202,"Cedar Knolls, Yonkers, NY",49916
36047038800,"Kings County, NY",49895
34017015001,"Guttenberg, NJ",49892
36047044200,"Kings County, NY",49849
36047064800,"Kings County, NY",49841
36005034500,"Bronx County, NY",49835
36061015001,"Upper East Side, New York, NY",49827
36103111804,"Commack, NY",49797
34003054600,"Teaneck, NJ",49766
36119001600,"Bryn Mawr, Yonkers, NY",49765
36047058900,"Kings County, NY",49758
36081047000,"Queens County, NY",49757
36103124300,"West Babylon, NY",49757
36081022002,"Queens County, NY",49745
36119001402,"Lincoln Park, Yonkers, NY",49738
36081018501,"Queens County, NY",49732
36081085300,"Queens County, NY",49730
36081005300,"Queens County, NY",49694
36081146300,"Queens County, NY",49674
36005023200,"Bronx County, NY",49628
36047046800,"Kings County, NY",49621
36103123900,"Lindenhurst, NY",49618
34003019303,"Palisades Park, NJ",49602
36103123702,"Copiague, NY",49601
36047040800,"Kings County, NY",49578
36005013000,"Bronx County, NY",49574
36047045400,"Kings County, NY",49537
36061023802,"Roosevelt Island, New York, NY",49518
36081053900,"Queens County, NY",49496
36081009700,"Queens County, NY",49479
36119007200,"Mamaroneck, NY",49459
34003002100,"Alpine, NJ",49447
36061005900,"Lower Manhattan, New York, NY",49445
36047017100,"Kings County, NY",49425
36103122705,"Deer Park, NY",49424
36081056700,"Queens County, NY",49420
36081009600,"Queens County, NY",49404
34003006201,"Cliffside Park, NJ",49391
36081056000,"Queens County, NY",49390
36081030904,"Queens County, NY",49388
36005016400,"Bronx County, NY",49368
36081006202,"Queens County, NY",49367
36005013800,"Bronx County, NY",49360
36047049000,"Kings County, NY",49360
36081085700,"Queens County, NY",49319
9001011300,"Greenwich, CT",49314
36119002402,"Southeast Yonkers, Yonkers, NY",49305
36103122902,"West Babylon, NY",49304
36081094700,"Queens County, NY",49299
36047048600,"Kings County, NY",49254
36081012000,"Queens County, NY",49234
36081086100,"Queens County, NY",49234
36081070900,"Queens County, NY",49230
36103124500,"Babylon, NY",49225
36081014202,"Queens County, NY",49217
36081118500,"Queens County, NY",49191
36047053000,"Kings County, NY",49180
36059416802,"Long Beach, NY",49177
36119002104,"Colonial Heights, Yonkers, NY",49167
36005028900,"Bronx County, NY",49148
36081028700,"Queens County, NY",49118
36081048300,"Queens County, NY",49101
36103135101,"Commack, NY",49083
36061020300,"Upper Manhattan, New York, NY",49080
36103122706,"Deer Park, NY",49079
36005028600,"Bronx County, NY",49046
36081092500,"Queens County, NY",49034
36047064000,"Kings County, NY",49023
36059408700,"Levittown, NY",49020
36081003000,"Queens County, NY",48991
36081027100,"Queens County, NY",48972
36081006300,"Queens County, NY",48965
36059301300,"Port Washington, NY",48956
36081116700,"Queens County, NY",48956
36081000700,"Queens County, NY",48953
36119009900,"Scarsdale, NY",48953
36047048000,"Kings County, NY",48935
36081026300,"Queens County, NY",48932
36081085500,"Queens County, NY",48931
36119000803,"Northwest Yonkers, Yonkers, NY",48928
36081015400,"Queens County, NY",48920
36081077300,"Queens County, NY",48914
36081086300,"Queens County, NY",48910
36119005701,"New Rochelle, NY",48892
36081005200,"Queens County, NY",48881
36059409900,"Valley Stream, NY",48861
36103111503,"Greenlawn, NY",48855
36081058300,"Queens County, NY",48849
36005029302,"Bronx County, NY",48832
36005030100,"Bronx County, NY",48782
36081007100,"Queens County, NY",48756
36081125700,"Queens County, NY",48754
36047022600,"Kings County, NY",48753
36103111602,"East Northport, NY",48749
36059300700,"Great Neck Plaza, NY",48728
36081055200,"Queens County, NY",48689
36081002800,"Queens County, NY",48649
36059416600,"Long Beach, NY",48629
36081000200,"Queens County, NY",48590
36119007300,"Mamaroneck, NY",48536
36047075000,"Kings County, NY",48525
36047049800,"Kings County, NY",48512
36081055400,"Queens County, NY",48510
36081084601,"Queens County, NY",48510
36081042700,"Queens County, NY",48506
36081001900,"Queens County, NY",48505
36061012800,"Lenox Hill, New York, NY",48477
36061014601,"Upper East Side, New York, NY",48453
36047065000,"Kings County, NY",48437
36081018101,"Queens County, NY",48435
36081008600,"Queens County, NY",48433
36061007000,"Kips Bay, New York, NY",48415
36047051500,"Kings County, NY",48399
36059413500,"Baldwin, NY",48376
36059517902,"Bayville, NY",48350
36081059500,"Queens County, NY",48345
36081056400,"Queens County, NY",48336
36103124402,"Lindenhurst, NY",48264
36103123001,"West Babylon, NY",48262
36081045000,"Queens County, NY",48246
36081047800,"Queens County, NY",48241
36061009100,"Midtown, New York, NY",48234
36061013800,"Upper East Side, New York, NY",48203
36047059800,"Kings County, NY",48171
36081112300,"Queens County, NY",48168
36119000701,"Northwest Yonkers, Yonkers, NY",48162
36081003300,"Queens County, NY",48155
36081021400,"Queens County, NY",48152
36059411000,"Inwood, NY",48148
36081031700,"Queens County, NY",48134
36081116300,"Queens County, NY",48129
36059406201,"West Hempstead, NY",48115
36081077905,"Queens County, NY",48108
36081025100,"Queens County, NY",48068
36081013600,"Queens County, NY",48066
36047057300,"Kings County, NY",48063
36081004401,"Queens County, NY",48033
36081057900,"Queens County, NY",48025
36059405200,"Elmont, NY",48025
36081007300,"Queens County, NY",47991
36081011800,"Queens County, NY",47968
36103145903,"Bay Shore, NY",47945
36103124102,"Lindenhurst, NY",47919
36047080800,"Kings County, NY",47896
36103123402,"Lindenhurst, NY",47845
36081059100,"Queens County, NY",47833
36119000802,"Northwest Yonkers, Yonkers, NY",47816
36005026601,"Bronx County, NY",47795
36047057900,"Kings County, NY",47787
36061001200,"Lower Manhattan, New York, NY",47764
36047056300,"Kings County, NY",47756
36005021900,"Bronx County, NY",47720
36081010000,"Queens County, NY",47691
36047042200,"Kings County, NY",47684
36081003600,"Queens County, NY",47653
36081013800,"Queens County, NY",47652
36047024400,"Kings County, NY",47647
34003015500,"Englewood, NJ",47632
36047002100,"Kings County, NY",47618
36081025900,"Queens County, NY",47610
36047056600,"Kings County, NY",47603
36047015700,"Kings County, NY",47589
36081002400,"Queens County, NY",47577
36059414502,"Freeport, NY",47566
36103123801,"Copiague, NY",47527
36103111202,"Huntington Station, NY",47501
36081054800,"Queens County, NY",47493
36119006600,"New Rochelle, NY",47458
36047076200,"Kings County, NY",47365
36081021600,"Queens County, NY",47351
36081004200,"Queens County, NY",47339
36047027200,"Kings County, NY",47329
36005013200,"Bronx County, NY",47303
36081002600,"Queens County, NY",47276
36047068800,"Kings County, NY",47263
36103123802,"Lindenhurst, NY",47231
36081033700,"Queens County, NY",47230
36059412400,"Rockville Centre, NY",47229
36061008200,"Midtown, New York, NY",47210
36119001302,"Park Hill, Yonkers, NY",47210
36103123102,"North Babylon, NY",47204
36081003200,"Queens County, NY",47193
36081047200,"Queens County, NY",47181
36047101200,"Kings County, NY",47173
36047050000,"Kings County, NY",47164
36081046900,"Queens County, NY",47139
36047046202,"Kings County, NY",47132
36081053100,"Queens County, NY",47131
36081058100,"Queens County, NY",47131
36047041800,"Kings County, NY",47113
36081058500,"Queens County, NY",47082
36081054500,"Queens County, NY",47068
36061013200,"Upper East Side, New York, NY",47055
36061012600,"Lenox Hill, New York, NY",47036
36081045400,"Queens County, NY",47007
36103111506,"Huntington, NY",46984
36081048500,"Queens County, NY",46981
36061003200,"Lower Manhattan, New York, NY",46946
36081014300,"Queens County, NY",46942
36081065702,"Queens County, NY",46906
36061013900,"Hell's Kitchen, New York, NY",46881
36081015600,"Queens County, NY",46857
36081003400,"Queens County, NY",46854
36081048100,"Queens County, NY",46819
36081028100,"Queens County, NY",46799
36047046400,"Kings County, NY",46781
36061015900,"Lincoln Square, New York, NY",46754
36081006502,"Queens County, NY",46738
36081058900,"Queens County, NY",46737
36081004002,"Queens County, NY",46712
36059405000,"Elmont, NY",46696
36081016800,"Queens County, NY",46670
36081014500,"Queens County, NY",46667
36081083800,"Queens County, NY",46662
36103146703,"Bay Shore, NY",46658
36081062300,"Queens County, NY",46629
36061027500,"Upper Manhattan, New York, NY",46621
36047050202,"Kings County, NY",46585
36059416401,"Long Beach, NY",46580
36081027500,"Queens County, NY",46580
36081041500,"Queens County, NY",46547
36119007100,"Larchmont, NY",46531
36047055300,"Kings County, NY",46479
36119004300,"North Side, Mount Vernon, NY",46437
36081046500,"Queens County, NY",46408
36081005900,"Queens County, NY",46377
36081033900,"Queens County, NY",46355
36047050100,"Kings County, NY",46309
36047068200,"Kings County, NY",46305
36081028300,"Queens County, NY",46300
36081010600,"Queens County, NY",46274
36005016200,"Bronx County, NY",46256
36047044800,"Kings County, NY",46242
36081027700,"Queens County, NY",46237
36005031800,"Bronx County, NY",46225
36119007000,"Larchmont, NY",46216
36005030000,"Bronx County, NY",46214
36081027300,"Queens County, NY",46198
36081055800,"Queens County, NY",46181
36061016002,"East Harlem, New York, NY",46167
36047055700,"Kings County, NY",46148
36047047700,"Kings County, NY",46088
36061017500,"Upper West Side, New York, NY",46086
34003041301,"Palisades Park, NJ",46084
36119001505,"Southeast Yonkers, Yonkers, NY",46079
36047000502,"Kings County, NY",46074
36081012200,"Queens County, NY",46063
36059416702,"Long Beach, NY",46035
36081028900,"Queens County, NY",46001
36081032700,"Queens County, NY",45997
36081000400,"Queens County, NY",45938
36081101002,"Queens County, NY",45920
36119003800,"North Side, Mount Vernon, NY",45901
36061012400,"Lenox Hill, New York, NY",45895
36081011000,"Queens County, NY",45894
36081005400,"Queens County, NY",45871
36061015400,"Upper East Side, New York, NY",45866
36047024000,"Kings County, NY",45854
36081027900,"Queens County, NY",45815
36081049302,"Queens County, NY",45789
36081018300,"Queens County, NY",45788
36103110901,"Huntington, NY",45785
36005035100,"Bronx County, NY",45767
36047034800,"Kings County, NY",45764
36081086500,"Queens County, NY",45686
36081001000,"Queens County, NY",45680
36061001401,"Lower East Side, New York, NY",45679
36047052800,"Kings County, NY",45677
36047000900,"Kings County, NY",45650
36047041600,"Kings County, NY",45636
36103147004,"Bay Shore, NY",45626
36103124602,"Babylon, NY",45611
36047053400,"Kings County, NY",45564
36119006100,"New Rochelle, NY",45537
36119002401,"Lawrence Park, Yonkers, NY",45534
36081023200,"Queens County, NY",45514
36081006501,"Queens County, NY",45508
36061003002,"Alphabet City, New York, NY",45475
36061015700,"Upper West Side, New York, NY",45470
36081012500,"Queens County, NY",45416
36061006200,"Kips Bay, New York, NY",45413
36059409800,"Elmont, NY",45396
36103122802,"North Babylon, NY",45394
36047007500,"Kings County, NY",45365
36005045600,"Bronx County, NY",45273
36047056500,"Kings County, NY",45265
36047102400,"Kings County, NY",45228
36081055500,"Queens County, NY",45216
36047004500,"Kings County, NY",45190
36081009100,"Queens County, NY",45172
36081000600,"Queens County, NY",45163
36061010602,"Lenox Hill, New York, NY",45141
36061009800,"Midtown, New York, NY",45138
36061013000,"Lenox Hill, New York, NY",45138
36059414301,"Freeport, NY",45129
36061005600,"Midtown, New York, NY",45127
36047012901,"Kings County, NY",45122
36081015900,"Queens County, NY",45116
36081043900,"Queens County, NY",45083
36005016600,"Bronx County, NY",45047
36081026902,"Queens County, NY",45046
36081010200,"Queens County, NY",44985
36103147401,"Islip, NY",44983
36119002203,"CenTuck, Yonkers, NY",44983
36047051900,"Kings County, NY",44957
36081006100,"Queens County, NY",44950
36081022001,"Queens County, NY",44947
36061016100,"Upper West Side, New York, NY",44906
36047047000,"Kings County, NY",44884
36047099200,"Kings County, NY",44877
36119001200,"Yonkers, NY",44871
36059405100,"Elmont, NY",44865
36081103202,"Queens County, NY",44851
36061002800,"Alphabet City, New York, NY",44811
36081035100,"Queens County, NY",44797
36103123500,"Amityville, NY",44789
36047040000,"Kings County, NY",44778
36047049500,"Kings County, NY",44766
36005028500,"Bronx County, NY",44760
36059414303,"Freeport, NY",44704
36061004000,"Lower Manhattan, New York, NY",44693
36047073800,"Kings County, NY",44646
36061014602,"Upper East Side, New York, NY",44640
36005034300,"Bronx County, NY",44635
36047015500,"Kings County, NY",44627
36005026602,"Bronx County, NY",44607
36061005502,"Lower Manhattan, New York, NY",44578
36061027300,"Upper Manhattan, New York, NY",44577
36005015800,"Bronx County, NY",44570
36047048800,"Kings County, NY",44563
36081008500,"Queens County, NY",44550
36061015801,"Upper East Side, New York, NY",44544
36119005901,"New Rochelle, NY",44530
36005040900,"Bronx County, NY",44495
36047119000,"Kings County, NY",44465
36061006100,"Lower Manhattan, New York, NY",44452
36061030700,"Inwood, New York, NY",44442
36047048500,"Kings County, NY",44432
36119006200,"New Rochelle, NY",44410
36081084900,"Queens County, NY",44401
36081007500,"Queens County, NY",44389
36047150200,"Kings County, NY",44348
36061016700,"Upper West Side, New York, NY",44323
36081044302,"Queens County, NY",44245
36061014700,"Lincoln Square, New York, NY",44234
36059304202,"Westbury, NY",44223
36061014801,"Upper East Side, New York, NY",44208
36061023801,"Roosevelt Island, New York, NY",44192
36103111505,"Huntington, NY",44157
36081011600,"Queens County, NY",44148
36081077908,"Queens County, NY",44139
36081009400,"Queens County, NY",44097
36061014200,"Upper East Side, New York, NY",44084
36081055900,"Queens County, NY",44069
36081012602,"Queens County, NY",44044
36119006000,"New Rochelle, NY",44043
36103111001,"Huntington, NY",44030
36061009000,"Midtown, New York, NY",44028
36005033000,"Bronx County, NY",43993
36119005702,"New Rochelle, NY",43971
36061016500,"Upper West Side, New York, NY",43971
36047044300,"Kings County, NY",43962
36059414501,"Freeport, NY",43946
36061025500,"Upper Manhattan, New York, NY",43934
36081054200,"Queens County, NY",43927
36061003800,"East Village, New York, NY",43920
36061012100,"Hell's Kitchen, New York, NY",43890
36047044500,"Kings County, NY",43885
36061003602,"Bowery, New York, NY",43776
36047013700,"Kings County, NY",43773
36047036200,"Kings County, NY",43667
36047049900,"Kings County, NY",43663
36061008400,"Midtown, New York, NY",43659
36061005800,"Midtown, New York, NY",43653
36005004001,"Bronx County, NY",43652
36047050300,"Kings County, NY",43651
36005027900,"Bronx County, NY",43619
36081045200,"Queens County, NY",43618
36081048400,"Queens County, NY",43609
36059517101,"Glen Cove, NY",43591
36061019500,"Upper West Side, New York, NY",43590
36081015700,"Queens County, NY",43586
36061028300,"Fort George, New York, NY",43541
36103111100,"Huntington Station, NY",43535
36081053500,"Queens County, NY",43502
36081048200,"Queens County, NY",43498
36081013200,"Queens County, NY",43485
36103110902,"Huntington, NY",43477
36081001400,"Queens County, NY",43438
36047049200,"Kings County, NY",43437
36047012100,"Kings County, NY",43390
36047050700,"Kings County, NY",43386
36047069200,"Kings County, NY",43348
36059404901,"Elmont, NY",43326
36119010300,"Hastings-on-Hudson, NY",43315
36047100800,"Kings County, NY",43278
36081040900,"Queens County, NY",43268
36059411500,"Hewlett, NY",43243
36047014300,"Kings County, NY",43243
36047014900,"Kings County, NY",43242
36047099600,"Kings County, NY",43172
36061011500,"Hell's Kitchen, New York, NY",43172
36061003601,"Bowery, New York, NY",43169
36081084000,"Queens County, NY",43154
36047067400,"Kings County, NY",43153
36081016600,"Queens County, NY",43146
36047016900,"Kings County, NY",43137
36047015300,"Kings County, NY",43117
36119001102,"Nodine Hill, Yonkers, NY",43115
36047096400,"Kings County, NY",43091
36047030800,"Kings County, NY",43072
36005028700,"Bronx County, NY",43056
36047022400,"Kings County, NY",43037
36081002200,"Queens County, NY",43033
36081049200,"Queens County, NY",43012
36081084500,"Queens County, NY",42958
36081010400,"Queens County, NY",42925
36047049400,"Kings County, NY",42923
36061016900,"Upper West Side, New York, NY",42906
36081043701,"Queens County, NY",42893
36047032800,"Kings County, NY",42879
36103201100,"Brentwood, NY",42855
36047040200,"Kings County, NY",42852
36081007700,"Queens County, NY",42842
36081099200,"Queens County, NY",42822
36081015802,"Queens County, NY",42810
36047051800,"Kings County, NY",42746
36081012601,"Queens County, NY",42745
36103122704,"Deer Park, NY",42712
36061001001,"Lower Manhattan, New York, NY",42688
36059303900,"Westbury, NY",42684
36047014700,"Kings County, NY",42679
36059404902,"Elmont, NY",42658
36059404800,"South Floral Park, NY",42653
36081014400,"Queens County, NY",42650
36081039900,"Queens County, NY",42644
36081046600,"Queens County, NY",42641
36081020800,"Queens County, NY",42631
36047003300,"Kings County, NY",42629
36081122702,"Queens County, NY",42609
36047000100,"Kings County, NY",42556
36047016700,"Kings County, NY",42549
36081046800,"Queens County, NY",42548
36061008800,"Midtown, New York, NY",42542
36081046700,"Queens County, NY",42514
36119003600,"North Side, Mount Vernon, NY",42507
36081055100,"Queens County, NY",42498
36047023800,"Kings County, NY",42477
36081054900,"Queens County, NY",42443
36081014100,"Queens County, NY",42426
36081014800,"Queens County, NY",42398
36047100600,"Kings County, NY",42385
36081046200,"Queens County, NY",42384
36081054700,"Queens County, NY",42378
36081066000,"Queens County, NY",42368
36081004700,"Queens County, NY",42332
36061019900,"Upper Manhattan, New York, NY",42324
36103146204,"Brentwood, NY",42323
36061012700,"Midtown, New York, NY",42289
36061017300,"Upper West Side, New York, NY",42285
36047015900,"Kings County, NY",42257
36005041900,"Bronx County, NY",42224
36061007800,"Midtown, New York, NY",42195
36061018700,"Bloomingdale, New York, NY",42189
36103145602,"Brentwood, NY",42172
36081038302,"Queens County, NY",42140
36005042901,"Bronx County, NY",42095
36047016100,"Kings County, NY",42056
36059416500,"Long Beach, NY",42056
36047011200,"Kings County, NY",42040
36081010500,"Queens County, NY",42007
36005023800,"Bronx County, NY",42004
36047003100,"Kings County, NY",41994
36047074200,"Kings County, NY",41988
36119006500,"New Rochelle, NY",41980
36047069000,"Kings County, NY",41972
36081065400,"Queens County, NY",41959
36059522000,"Massapequa, NY",41957
36047102600,"Kings County, NY",41931
36005022800,"Bronx County, NY",41905
36047013300,"Kings County, NY",41895
36081043702,"Queens County, NY",41879
36081005700,"Queens County, NY",41873
36061017100,"Upper West Side, New York, NY",41866
36061027100,"Fort George, New York, NY",41859
36059407302,"Uniondale, NY",41857
36103111201,"Huntington Station, NY",41840
36047035200,"Kings County, NY",41803
36047045300,"Kings County, NY",41800
36047011700,"Kings County, NY",41774
36081008300,"Queens County, NY",41762
36081004500,"Queens County, NY",41755
36081015000,"Queens County, NY",41710
36047004100,"Kings County, NY",41678
36081041100,"Queens County, NY",41670
36047024200,"Kings County, NY",41644
36005042300,"Bronx County, NY",41618
36061013100,"Midtown, New York, NY",41565
36047036400,"Kings County, NY",41562
36047042000,"Kings County, NY",41551
36047068000,"Kings County, NY",41545
36061000202,"Lower Manhattan, New York, NY",41495
36047051100,"Kings County, NY",41447
36047116800,"Kings County, NY",41443
36005041300,"Bronx County, NY",41430
36047101800,"Kings County, NY",41424
36061016800,"Upper Manhattan, New York, NY",41411
36081007900,"Queens County, NY",41410
36047052000,"Kings County, NY",41387
36081023600,"Queens County, NY",41386
36061012000,"Lenox Hill, New York, NY",41347
36047067800,"Kings County, NY",41345
36081049600,"Queens County, NY",41343
36047022800,"Kings County, NY",41307
36081020400,"Queens County, NY",41305
36081055700,"Queens County, NY",41300
36047118600,"Kings County, NY",41287
36119002106,"Colonial Heights, Yonkers, NY",41241
36103145605,"Brentwood, NY",41224
36047095400,"Kings County, NY",41220
36081046400,"Queens County, NY",41219
36047102200,"Kings County, NY",41219
36047095600,"Kings County, NY",41189
34003015100,"Englewood, NJ",41183
36061010900,"Garment District, New York, NY",41178
36061011600,"Lenox Hill, New York, NY",41174
36061006600,"Midtown, New York, NY",41136
36103147300,"Bay Shore, NY",41121
36005019400,"Bronx County, NY",41076
36061014500,"Lincoln Square, New York, NY",41067
36081023500,"Queens County, NY",41061
36103123701,"Copiague, NY",41007
36119000202,"Ludlow, Yonkers, NY",40999
36061030300,"Inwood, New York, NY",40994
36005029600,"Bronx County, NY",40974
36061018100,"Upper West Side, New York, NY",40951
36061008000,"Midtown, New York, NY",40937
36059412900,"Baldwin, NY",40934
36047007700,"Kings County, NY",40922
36047099000,"Kings County, NY",40919
36047015100,"Kings County, NY",40909
36061014900,"Lincoln Square, New York, NY",40906
36081065600,"Queens County, NY",40895
36047067200,"Kings County, NY",40868
36059304100,"Westbury, NY",40861
36119003700,"North Side, Mount Vernon, NY",40839
36103146003,"Bay Shore, NY",40836
36047096800,"Kings County, NY",40829
36047055500,"Kings County, NY",40809
36005042500,"Bronx County, NY",40800
36047051700,"Kings County, NY",40764
36081015801,"Queens County, NY",40735
36081001800,"Queens County, NY",40734
36061015802,"East Harlem, New York, NY",40706
36119001800,"Northwest Yonkers, Yonkers, NY",40698
36059517200,"Glen Cove, NY",40677
36081094203,"Queens County, NY",40671
36005028100,"Bronx County, NY",40664
36047072000,"Kings County, NY",40654
36081037700,"Queens County, NY",40630
36047097000,"Kings County, NY",40613
36047072400,"Kings County, NY",40588
36047050400,"Kings County, NY",40586
36103147200,"Bay Shore, NY",40576
36061000201,"Lower Manhattan, New York, NY",40536
36119000201,"Ludlow, Yonkers, NY",40521
36081040200,"Queens County, NY",40518
36061004200,"Lower Manhattan, New York, NY",40482
36103145704,"Central Islip, NY",40470
36005033201,"Bronx County, NY",40460
36081100802,"Queens County, NY",40404
36047101400,"Kings County, NY",40402
36059414304,"Freeport, NY",40401
36047117601,"Kings County, NY",40398
36005043600,"Bronx County, NY",40369
36103146102,"Bay Shore, NY",40350
36047074000,"Kings County, NY",40336
36103111002,"Huntington Station, NY",40321
36081011900,"Queens County, NY",40293
36005042902,"Bronx County, NY",40257
36047021100,"Kings County, NY",40240
36047004300,"Kings County, NY",40214
36047118202,"Kings County, NY",40199
36047093200,"Kings County, NY",40191
36061009600,"Midtown, New York, NY",40190
36081016400,"Queens County, NY",40185
36047013900,"Kings County, NY",40181
36005041400,"Bronx County, NY",40164
36005009800,"Bronx County, NY",40101
36047011000,"Kings County, NY",40075
36005009200,"Bronx County, NY",40071
36005022404,"Bronx County, NY",40043
36119007800,"Port Chester, NY",40027
36103122405,"Wheatley Heights, NY",40022
36081002000,"Queens County, NY",40021
36103145604,"Brentwood, NY",40015
36061021100,"Upper Manhattan, New York, NY",39998
36005007600,"Bronx County, NY",39997
36103145901,"Bay Shore, NY",39991
36047023400,"Kings County, NY",39989
36047011900,"Kings County, NY",39969
36061003400,"Alphabet City, New York, NY",39960
36005035000,"Bronx County, NY",39952
36005027700,"Bronx County, NY",39947
36047118201,"Kings County, NY",39943
36119001000,"Getty Square, Yonkers, NY",39942
36061026100,"Upper Manhattan, New York, NY",39877
36059302502,"Old Westbury, NY",39869
36081053401,"Queens County, NY",39837
36047118400,"Kings County, NY",39807
36047099400,"Kings County, NY",39807
36005036000,"Bronx County, NY",39778
34003054100,"Teaneck, NJ",39759
36061026700,"Fort George, New York, NY",39754
36005042000,"Bronx County, NY",39746
34003015400,"Englewood, NJ",39745
36047117800,"Kings County, NY",39731
36005020000,"Bronx County, NY",39713
36061013700,"Midtown, New York, NY",39708
36081061602,"Queens County, NY",39647
36047036700,"Kings County, NY",39645
36119004200,"North Side, Mount Vernon, NY",39583
36061013400,"Lenox Hill, New York, NY",39563
36005022703,"Bronx County, NY",39534
36047049100,"Kings County, NY",39534
36005022401,"Bronx County, NY",39510
36005009600,"Bronx County, NY",39502
36047119800,"Kings County, NY",39502
36047021700,"Kings County, NY",39477
36103145902,"Pine Aire, Bay Shore, NY",39444
36081063800,"Queens County, NY",39430
36047048400,"Kings County, NY",39430
36005007000,"Bronx County, NY",39411
36103146201,"Brentwood, NY",39396
36047067600,"Kings County, NY",39382
36061013300,"Hell's Kitchen, New York, NY",39374
36047052600,"Kings County, NY",39337
36047036502,"Kings County, NY",39335
36119000300,"Yonkers, NY",39320
36047120200,"Kings County, NY",39304
36061019100,"Bloomingdale, New York, NY",39285
36047022200,"Kings County, NY",39280
36081055300,"Queens County, NY",39248
36047077200,"Kings County, NY",39228
36081061601,"Queens County, NY",39216
36005042800,"Bronx County, NY",39209
36047115000,"Kings County, NY",39209
36081066400,"Queens County, NY",39189
36047043900,"Kings County, NY",39171
36081010800,"Queens County, NY",39166
36047047800,"Kings County, NY",39135
