"tract","Name","Household_Income_rP_gP_p75"
36047117800,"Kings County, NY",45006
36047057200,"Kings County, NY",44979
36081044400,"Queens County, NY",44959
36061025100,"Upper Manhattan, New York, NY",44937
36061014700,"Lincoln Square, New York, NY",44934
36005020400,"Bronx County, NY",44894
36005028100,"Bronx County, NY",44828
36047117000,"Kings County, NY",44739
36081026400,"Queens County, NY",44693
36081005700,"Queens County, NY",44668
36005043600,"Bronx County, NY",44660
36047076400,"Kings County, NY",44625
36047050400,"Kings County, NY",44618
36081063800,"Queens County, NY",44614
36047112000,"Kings County, NY",44579
36047078000,"Kings County, NY",44558
36081023600,"Queens County, NY",44555
36047074200,"Kings County, NY",44553
36061027900,"Fort George, New York, NY",44552
36061018300,"Upper West Side, New York, NY",44518
36081046000,"Queens County, NY",44516
36061007800,"Midtown, New York, NY",44492
36081056500,"Queens County, NY",44466
36061025900,"Harlem, New York, NY",44430
36047044800,"Kings County, NY",44425
36047120200,"Kings County, NY",44413
36047095800,"Kings County, NY",44408
36047097400,"Kings County, NY",44394
36047047800,"Kings County, NY",44387
36047011000,"Kings County, NY",44386
36081099802,"Queens County, NY",44343
36081020600,"Queens County, NY",44336
36103122801,"Deer Park, NY",44319
36061027700,"Upper Manhattan, New York, NY",44260
36005041500,"Bronx County, NY",44251
36061002400,"Lower Manhattan, New York, NY",44181
36047083800,"Kings County, NY",44174
36081066400,"Queens County, NY",44160
36081014100,"Queens County, NY",44137
36047077400,"Kings County, NY",44116
36047023400,"Kings County, NY",44113
36047044700,"Kings County, NY",44076
36059407201,"Hempstead, NY",44033
36081000100,"Queens County, NY",44025
36081053200,"Queens County, NY",43906
36061024100,"Upper Manhattan, New York, NY",43893
36047094402,"Kings County, NY",43890
36047020700,"Kings County, NY",43889
36119003800,"North Side, Mount Vernon, NY",43878
36119000600,"Getty Square, Yonkers, NY",43861
36047036400,"Kings County, NY",43853
36081079200,"Queens County, NY",43822
36081041100,"Queens County, NY",43812
36005026701,"Bronx County, NY",43785
36061026500,"Hudson Heights, New York, NY",43776
36005022000,"Bronx County, NY",43771
36047014100,"Kings County, NY",43762
36059406801,"Hempstead, NY",43699
36059414202,"Freeport, NY",43682
36103146102,"Bay Shore, NY",43608
36005044800,"Bronx County, NY",43607
36103146105,"Brentwood, NY",43601
36119000500,"Getty Square, Yonkers, NY",43586
36061025300,"Upper Manhattan, New York, NY",43567
36047152200,"Kings County, NY",43550
36047096200,"Kings County, NY",43522
36061000201,"Lower Manhattan, New York, NY",43502
36061011401,"Lenox Hill, New York, NY",43498
36059406701,"Hempstead, NY",43495
36005038900,"Bronx County, NY",43490
36005036300,"Bronx County, NY",43484
36081063000,"Queens County, NY",43471
36061001002,"Lower Manhattan, New York, NY",43463
36081035700,"Queens County, NY",43438
36081049600,"Queens County, NY",43399
36103145702,"Brentwood, NY",43397
36061011203,"Midtown, New York, NY",43375
36047072000,"Kings County, NY",43303
36005005902,"Bronx County, NY",43301
36047042500,"Kings County, NY",43277
36081016400,"Queens County, NY",43245
36005012701,"Bronx County, NY",43114
36005007800,"Bronx County, NY",43107
36119003000,"South Side, Mount Vernon, NY",43105
36081059000,"Queens County, NY",43086
36103146002,"Bay Shore, NY",43070
36047072600,"Kings County, NY",43051
36047100400,"Kings County, NY",42997
36047001300,"Kings County, NY",42989
36059407301,"Uniondale, NY",42974
36047041500,"Kings County, NY",42949
36103145703,"Central Islip, NY",42949
36061007600,"Midtown, New York, NY",42920
36005038800,"Bronx County, NY",42899
36047018100,"Kings County, NY",42894
36047022200,"Kings County, NY",42873
36047055500,"Kings County, NY",42871
36103146203,"Central Islip, NY",42828
36005008700,"Bronx County, NY",42775
36005005002,"Bronx County, NY",42760
36005042600,"Bronx County, NY",42716
36061013100,"Midtown, New York, NY",42704
36119006300,"New Rochelle, NY",42702
36005040800,"Bronx County, NY",42701
36081050202,"Queens County, NY",42700
36005042200,"Bronx County, NY",42691
36103146106,"Brentwood, NY",42660
36047078800,"Kings County, NY",42639
36059406802,"Hempstead, NY",42593
36081040500,"Queens County, NY",42581
36081095400,"Queens County, NY",42555
36061015100,"Lincoln Square, New York, NY",42534
36047003100,"Kings County, NY",42478
36081010500,"Queens County, NY",42468
36081026600,"Queens County, NY",42426
36081060000,"Queens County, NY",42413
36005039100,"Bronx County, NY",42408
36081061200,"Queens County, NY",42395
36081058200,"Queens County, NY",42388
36081065000,"Queens County, NY",42358
36081034700,"Queens County, NY",42337
36059411100,"Inwood, NY",42324
36059407203,"Hempstead, NY",42275
36047016300,"Kings County, NY",42254
36005040600,"Bronx County, NY",42225
36005034000,"Bronx County, NY",42222
36047098400,"Kings County, NY",42218
36047083000,"Kings County, NY",42214
36005020000,"Bronx County, NY",42208
36061015601,"Upper East Side, New York, NY",42191
36047013100,"Kings County, NY",42166
36119000101,"Ludlow, Yonkers, NY",42165
36005021602,"Bronx County, NY",42154
36047033500,"Kings County, NY",42142
36047021500,"Kings County, NY",42113
36047109800,"Kings County, NY",42083
36047114201,"Kings County, NY",42037
36081044601,"Queens County, NY",42033
36005016500,"Bronx County, NY",42029
36047102800,"Kings County, NY",42022
36005043400,"Bronx County, NY",42017
36005022200,"Bronx County, NY",41978
36081026200,"Queens County, NY",41969
36047079400,"Kings County, NY",41967
36047030500,"Kings County, NY",41949
36047012700,"Kings County, NY",41944
36047093200,"Kings County, NY",41888
36047023600,"Kings County, NY",41862
36005021200,"Bronx County, NY",41853
36047086600,"Kings County, NY",41850
36047116600,"Kings County, NY",41846
36081017000,"Queens County, NY",41802
36059407802,"East Meadow, NY",41763
36081058000,"Queens County, NY",41745
36047082800,"Kings County, NY",41723
36047019500,"Kings County, NY",41705
36047040500,"Kings County, NY",41686
36047052600,"Kings County, NY",41685
36005022702,"Bronx County, NY",41680
36005021601,"Bronx County, NY",41661
36081056800,"Queens County, NY",41654
36047092400,"Kings County, NY",41652
36005024502,"Bronx County, NY",41650
36005009000,"Bronx County, NY",41631
36081039800,"Queens County, NY",41620
36061002602,"Alphabet City, New York, NY",41619
36005000200,"Bronx County, NY",41611
36005022401,"Bronx County, NY",41610
36047117400,"Kings County, NY",41596
36047085400,"Kings County, NY",41588
36103123201,"Farmingdale, NY",41580
36059414400,"Freeport, NY",41562
36081036500,"Queens County, NY",41554
36047048400,"Kings County, NY",41549
36005040302,"Bronx County, NY",41546
36061024700,"Upper Manhattan, New York, NY",41533
36047014500,"Kings County, NY",41511
36005039800,"Bronx County, NY",41502
36081032800,"Queens County, NY",41489
36081028000,"Queens County, NY",41485
36047081600,"Kings County, NY",41482
36005020601,"Bronx County, NY",41481
36047087800,"Kings County, NY",41463
36005007400,"Bronx County, NY",41459
36047035700,"Kings County, NY",41444
36047039500,"Kings County, NY",41442
36047021900,"Kings County, NY",41434
36081015000,"Queens County, NY",41420
36081055300,"Queens County, NY",41403
36047047600,"Kings County, NY",41366
36047012902,"Kings County, NY",41325
36005022404,"Bronx County, NY",41294
36005004400,"Bronx County, NY",41269
36005037800,"Bronx County, NY",41262
36081037500,"Queens County, NY",41250
36005044200,"Bronx County, NY",41225
36047118800,"Kings County, NY",41182
36047084800,"Kings County, NY",41161
36005023703,"Bronx County, NY",41143
36005023100,"Bronx County, NY",41134
36005039902,"Bronx County, NY",41103
36047023500,"Kings County, NY",41095
36119004000,"North Side, Mount Vernon, NY",41089
36081017800,"Queens County, NY",41077
36081053800,"Queens County, NY",41067
36047098600,"Kings County, NY",41032
36061028700,"Fort George, New York, NY",40989
36119000702,"Northwest Yonkers, Yonkers, NY",40970
36061013300,"Hell's Kitchen, New York, NY",40970
36047023000,"Kings County, NY",40870
36119004100,"Oakwood Heights, Mount Vernon, NY",40842
36081062600,"Queens County, NY",40839
36047033100,"Kings County, NY",40830
36005034400,"Bronx County, NY",40824
34003015200,"Englewood, NJ",40815
36005046201,"Bronx County, NY",40810
36081060800,"Queens County, NY",40797
36081061800,"Queens County, NY",40795
36005041100,"Bronx County, NY",40790
36005040303,"Bronx County, NY",40781
36047101600,"Kings County, NY",40766
36081004300,"Queens County, NY",40765
36005018500,"Bronx County, NY",40743
36047049100,"Kings County, NY",40737
36081068000,"Queens County, NY",40735
36047024700,"Kings County, NY",40735
36005013300,"Bronx County, NY",40606
36081053000,"Queens County, NY",40585
36047086200,"Kings County, NY",40555
36047072800,"Kings County, NY",40517
36005023000,"Bronx County, NY",40483
36047073000,"Kings County, NY",40455
36005008400,"Bronx County, NY",40449
36081028400,"Queens County, NY",40441
36047084000,"Kings County, NY",40416
36047111000,"Kings County, NY",40411
36005039400,"Bronx County, NY",40388
36005036400,"Bronx County, NY",40360
36059414100,"Freeport, NY",40342
36005034200,"Bronx County, NY",40303
36047051300,"Kings County, NY",40288
36005012500,"Bronx County, NY",40267
36005001600,"Bronx County, NY",40257
36119001101,"Nodine Hill, Yonkers, NY",40244
36005044400,"Bronx County, NY",40243
36119000402,"Getty Square, Yonkers, NY",40223
36047039300,"Kings County, NY",40203
36005038600,"Bronx County, NY",40188
36047025700,"Kings County, NY",40186
36047047400,"Kings County, NY",40185
36005046000,"Bronx County, NY",40173
36119001303,"Park Hill, Yonkers, NY",40169
36081018800,"Queens County, NY",40167
36005003100,"Bronx County, NY",40166
36047051200,"Kings County, NY",40161
36119006400,"New Rochelle, NY",40083
36005027300,"Bronx County, NY",40068
36005040400,"Bronx County, NY",40061
36047083400,"Kings County, NY",40038
36081064600,"Queens County, NY",39979
36005022102,"Bronx County, NY",39978
36047049300,"Kings County, NY",39972
36061019800,"East Harlem, New York, NY",39970
36081050600,"Queens County, NY",39946
36059407502,"Uniondale, NY",39899
36047085000,"Kings County, NY",39881
36061011201,"Midtown, New York, NY",39875
36061028500,"Fort George, New York, NY",39874
36047006900,"Kings County, NY",39859
36005039000,"Bronx County, NY",39845
36081040700,"Queens County, NY",39843
36047051001,"Kings County, NY",39834
36047034500,"Kings County, NY",39802
36059407204,"Hempstead, NY",39798
36081018000,"Queens County, NY",39795
36005009300,"Bronx County, NY",39793
36005043100,"Bronx County, NY",39789
36047090000,"Kings County, NY",39780
36005007500,"Bronx County, NY",39775
36047088400,"Kings County, NY",39756
36059406900,"Hempstead, NY",39741
36005037200,"Bronx County, NY",39706
36081010800,"Queens County, NY",39681
36047099000,"Kings County, NY",39671
36061029100,"Inwood, New York, NY",39654
36047092200,"Kings County, NY",39615
36061020600,"East Harlem, New York, NY",39539
36047120800,"Kings County, NY",39529
36047044900,"Kings County, NY",39520
36061029300,"Upper Manhattan, New York, NY",39498
36047023200,"Kings County, NY",39485
36081059400,"Queens County, NY",39474
36081081800,"Queens County, NY",39467
36081011400,"Queens County, NY",39445
36005042400,"Bronx County, NY",39437
36005030200,"Bronx County, NY",39412
36005046202,"Bronx County, NY",39386
36047082600,"Kings County, NY",39385
36047078200,"Kings County, NY",39342
36047105804,"Kings County, NY",39339
36081003900,"Queens County, NY",39327
36005022701,"Bronx County, NY",39316
36081005500,"Queens County, NY",39314
36081052800,"Queens County, NY",39308
36047112600,"Kings County, NY",39283
36005023302,"Bronx County, NY",39274
36047043700,"Kings County, NY",39264
36047103400,"Kings County, NY",39259
36005040501,"Bronx County, NY",39257
36047052700,"Kings County, NY",39254
36047052300,"Kings County, NY",39239
36103145603,"Brentwood, NY",39223
36005005200,"Bronx County, NY",39211
36047040300,"Kings County, NY",39200
36005036700,"Bronx County, NY",39180
36047116400,"Kings County, NY",39131
36047032600,"Kings County, NY",39121
36005043000,"Bronx County, NY",39109
36081030600,"Queens County, NY",39090
36061017200,"East Harlem, New York, NY",39089
36081019800,"Queens County, NY",39075
36047080400,"Kings County, NY",39058
36119003400,"South Side, Mount Vernon, NY",39018
36005039600,"Bronx County, NY",39008
36061019300,"Upper West Side, New York, NY",39001
36047093000,"Kings County, NY",39000
36005038700,"Bronx County, NY",38984
36005036502,"Bronx County, NY",38968
36005020501,"Bronx County, NY",38953
36047082000,"Kings County, NY",38938
36081068200,"Queens County, NY",38938
36047078400,"Kings County, NY",38925
36061002201,"Lower Manhattan, New York, NY",38915
36081037300,"Queens County, NY",38878
36005026702,"Bronx County, NY",38873
36005019500,"Bronx County, NY",38846
36047087401,"Kings County, NY",38801
36005035600,"Bronx County, NY",38790
36061019200,"East Harlem, New York, NY",38779
36005011502,"Bronx County, NY",38776
36081016300,"Queens County, NY",38771
36047044100,"Kings County, NY",38765
36081018401,"Queens County, NY",38759
36059304203,"Westbury, NY",38756
36005022300,"Bronx County, NY",38728
36047115800,"Kings County, NY",38711
36047050500,"Kings County, NY",38690
36081101001,"Queens County, NY",38689
36047052500,"Kings County, NY",38651
36005000400,"Bronx County, NY",38632
36047034100,"Kings County, NY",38631
36047073400,"Kings County, NY",38591
36081024000,"Queens County, NY",38590
36005024000,"Bronx County, NY",38573
36005022101,"Bronx County, NY",38563
36005032800,"Bronx County, NY",38556
36047032900,"Kings County, NY",38555
36047114400,"Kings County, NY",38529
36005020200,"Bronx County, NY",38499
36005022403,"Bronx County, NY",38488
36081036700,"Queens County, NY",38459
36047102000,"Kings County, NY",38442
36047077600,"Kings County, NY",38438
36047028900,"Kings County, NY",38430
36005005400,"Bronx County, NY",38411
36047089800,"Kings County, NY",38403
36047018300,"Kings County, NY",38369
36047077000,"Kings County, NY",38366
36081059600,"Queens County, NY",38315
36081018200,"Queens County, NY",38313
36005033202,"Bronx County, NY",38281
36059413900,"Roosevelt, NY",38267
36005038500,"Bronx County, NY",38207
36047087200,"Kings County, NY",38179
36005013100,"Bronx County, NY",38163
36081036800,"Queens County, NY",38141
36061017401,"East Harlem, New York, NY",38135
36047050900,"Kings County, NY",38133
36047086800,"Kings County, NY",38131
36005037000,"Bronx County, NY",38100
36047072200,"Kings County, NY",38062
36005017300,"Bronx County, NY",38009
36103122502,"West Babylon, NY",38008
36081052600,"Queens County, NY",37933
36061029500,"Inwood, New York, NY",37932
36081051600,"Queens County, NY",37905
36081014201,"Queens County, NY",37897
36081028200,"Queens County, NY",37870
36047098800,"Kings County, NY",37863
36061016200,"Upper Manhattan, New York, NY",37860
36005022901,"Bronx County, NY",37849
36061024500,"Upper Manhattan, New York, NY",37847
36081035800,"Queens County, NY",37833
36047041900,"Kings County, NY",37782
36047087600,"Kings County, NY",37775
36061022301,"Harlem, New York, NY",37763
36005005001,"Bronx County, NY",37749
36047019300,"Kings County, NY",37723
36061015602,"Upper Manhattan, New York, NY",37718
36081050800,"Queens County, NY",37715
36059407401,"Uniondale, NY",37706
36059406202,"West Hempstead, NY",37684
36047112400,"Kings County, NY",37682
36047018501,"Kings County, NY",37670
36005006800,"Bronx County, NY",37652
36103146202,"Central Islip, NY",37632
36005021002,"Bronx County, NY",37617
36047054500,"Kings County, NY",37614
36047018700,"Kings County, NY",37596
36005040702,"Bronx County, NY",37592
36005022500,"Bronx County, NY",37586
36005007900,"Bronx County, NY",37568
36047084600,"Kings County, NY",37550
36047073600,"Kings County, NY",37547
36081033000,"Queens County, NY",37544
36047029700,"Kings County, NY",37503
36047007100,"Kings County, NY",37499
36103123202,"Amityville, NY",37480
36047091800,"Kings County, NY",37478
36005034800,"Bronx County, NY",37473
36047043100,"Kings County, NY",37463
36005003900,"Bronx County, NY",37435
36005021001,"Bronx County, NY",37431
36081018402,"Queens County, NY",37414
36061022500,"Harlem, New York, NY",37413
36005007200,"Bronx County, NY",37392
36005036901,"Bronx County, NY",37367
36081053601,"Queens County, NY",37351
36005023600,"Bronx County, NY",37301
36047114202,"Kings County, NY",37291
36081019000,"Queens County, NY",37287
36005015100,"Bronx County, NY",37268
36059407102,"Hempstead, NY",37261
36119002900,"South Side, Mount Vernon, NY",37232
36081037100,"Queens County, NY",37174
36047094600,"Kings County, NY",37170
36047083200,"Kings County, NY",37149
36047033700,"Kings County, NY",37147
36005018101,"Bronx County, NY",37140
36005003500,"Bronx County, NY",37126
36061023600,"Harlem, New York, NY",37086
36059407101,"Hempstead, NY",37065
36005011700,"Bronx County, NY",37052
36005036800,"Bronx County, NY",37046
36047036900,"Kings County, NY",37018
36005038000,"Bronx County, NY",37008
36081062000,"Queens County, NY",37001
36047094401,"Kings County, NY",36995
36005036501,"Bronx County, NY",36958
36047031702,"Kings County, NY",36938
36005002800,"Bronx County, NY",36934
36005017702,"Bronx County, NY",36930
36047042900,"Kings County, NY",36917
36047105801,"Kings County, NY",36913
36059304204,"Westbury, NY",36892
36005006300,"Bronx County, NY",36882
36047031701,"Kings County, NY",36881
36047083600,"Kings County, NY",36877
36047079000,"Kings County, NY",36860
36081063200,"Queens County, NY",36845
36005048400,"Bronx County, NY",36828
36047038300,"Kings County, NY",36795
36005008600,"Bronx County, NY",36795
36081042400,"Queens County, NY",36791
36081035300,"Queens County, NY",36772
36081061000,"Queens County, NY",36772
36005039200,"Bronx County, NY",36737
36081019900,"Queens County, NY",36726
36047030100,"Kings County, NY",36720
36005023501,"Bronx County, NY",36716
36061020701,"Upper Manhattan, New York, NY",36691
36081096400,"Queens County, NY",36681
36047120000,"Kings County, NY",36663
36047092800,"Kings County, NY",36644
36005020900,"Bronx County, NY",36600
36081039400,"Queens County, NY",36575
36081069000,"Queens County, NY",36573
36061017800,"East Harlem, New York, NY",36564
36047085600,"Kings County, NY",36521
36047086400,"Kings County, NY",36518
36047029500,"Kings County, NY",36499
36061021900,"Harlem, New York, NY",36474
36081040300,"Queens County, NY",36473
36047114600,"Kings County, NY",36469
36005014400,"Bronx County, NY",36460
36081043400,"Queens County, NY",36458
36081033401,"Queens County, NY",36456
36061029900,"Inwood, New York, NY",36448
36119002600,"South Side, Mount Vernon, NY",36415
36005033800,"Bronx County, NY",36364
36047041300,"Kings County, NY",36363
36081040000,"Queens County, NY",36307
36005022902,"Bronx County, NY",36276
36047092000,"Kings County, NY",36270
36005041800,"Bronx County, NY",36221
36047038200,"Kings County, NY",36209
36047051602,"Kings County, NY",36195
36119000103,"Ludlow, Yonkers, NY",36190
36047027300,"Kings County, NY",36178
36005040502,"Bronx County, NY",36174
36005008500,"Bronx County, NY",36155
36047019700,"Kings County, NY",36133
36005007100,"Bronx County, NY",36127
36081037600,"Queens County, NY",36120
36061018900,"Upper West Side, New York, NY",36103
36005037600,"Bronx County, NY",36084
36061026300,"Upper Manhattan, New York, NY",36063
36119003100,"South Side, Mount Vernon, NY",36049
36061030900,"West Bronx, New York, NY",36036
36047089600,"Kings County, NY",36036
36047052900,"Kings County, NY",35978
36081044602,"Queens County, NY",35978
36081079000,"Queens County, NY",35968
36081087100,"Queens County, NY",35948
36047080200,"Kings County, NY",35918
36103123301,"Amityville, NY",35914
36047032500,"Kings County, NY",35911
34003015300,"Englewood, NJ",35906
36081081400,"Queens County, NY",35891
36047093600,"Kings County, NY",35883
36081027400,"Queens County, NY",35869
36047117201,"Kings County, NY",35862
36059407000,"Hempstead, NY",35836
36047042300,"Kings County, NY",35817
36061023501,"Harlem, New York, NY",35800
36047035300,"Kings County, NY",35777
36081099801,"Queens County, NY",35763
36005037100,"Bronx County, NY",35760
36047019900,"Kings County, NY",35748
36047041700,"Kings County, NY",35746
36005037504,"Bronx County, NY",35700
36081027200,"Queens County, NY",35677
36047035900,"Kings County, NY",35637
36047023100,"Kings County, NY",35636
36081038400,"Queens County, NY",35636
36081050400,"Queens County, NY",35623
36061010400,"Midtown, New York, NY",35600
36005004300,"Bronx County, NY",35581
36061023300,"Harlem, New York, NY",35570
36047079200,"Kings County, NY",35569
36005037300,"Bronx County, NY",35555
36047081800,"Kings County, NY",35554
36047117602,"Kings County, NY",35549
36061022900,"Harlem, New York, NY",35525
36047035500,"Kings County, NY",35500
36005038301,"Bronx County, NY",35471
36005019900,"Bronx County, NY",35444
36047101000,"Kings County, NY",35439
36047091200,"Kings County, NY",35422
36047080000,"Kings County, NY",35377
36005038200,"Bronx County, NY",35365
36059407501,"Uniondale, NY",35365
36005021800,"Bronx County, NY",35330
36005023704,"Bronx County, NY",35328
36005003800,"Bronx County, NY",35292
36061024200,"East Harlem, New York, NY",35284
36047088800,"Kings County, NY",35281
36005039901,"Bronx County, NY",35246
36047119400,"Kings County, NY",35216
36047090200,"Kings County, NY",35203
36047082400,"Kings County, NY",35168
36081035200,"Queens County, NY",35159
36047119600,"Kings County, NY",35159
36047050803,"Kings County, NY",35125
36103123302,"Amityville, NY",35116
36119002700,"South Side, Mount Vernon, NY",35110
36005019700,"Bronx County, NY",35100
36047043500,"Kings County, NY",35095
36047080600,"Kings County, NY",35091
36005002701,"Bronx County, NY",35088
36061026900,"Fort George, New York, NY",35071
36047088200,"Kings County, NY",35069
36047051400,"Kings County, NY",35062
36119003300,"South Side, Mount Vernon, NY",35052
36005023301,"Bronx County, NY",35050
36061024900,"Upper Manhattan, New York, NY",35043
36047110600,"Kings County, NY",35035
36081023800,"Queens County, NY",35021
36047051601,"Kings County, NY",34997
36047026500,"Kings County, NY",34948
36047027100,"Kings County, NY",34913
36061020901,"Harlem, New York, NY",34895
36047087000,"Kings County, NY",34888
36005040100,"Bronx County, NY",34755
36081051800,"Queens County, NY",34747
36081040400,"Queens County, NY",34747
36005004200,"Bronx County, NY",34725
36047051002,"Kings County, NY",34690
36005024700,"Bronx County, NY",34681
36081036300,"Queens County, NY",34663
36061012900,"Hell's Kitchen, New York, NY",34660
36081044301,"Queens County, NY",34597
36061021500,"Harlem, New York, NY",34560
36081033402,"Queens County, NY",34505
36005008300,"Bronx County, NY",34505
36081060600,"Queens County, NY",34494
36005015500,"Bronx County, NY",34455
36081051200,"Queens County, NY",34436
36047042700,"Kings County, NY",34384
36059414001,"Roosevelt, NY",34379
36081051000,"Queens County, NY",34355
36047079801,"Kings County, NY",34308
36005003300,"Bronx County, NY",34303
36047086000,"Kings County, NY",34301
36081062200,"Queens County, NY",34279
36047050801,"Kings County, NY",34250
36081019400,"Queens County, NY",34237
36005002000,"Bronx County, NY",34233
36047089200,"Kings County, NY",34228
36005045800,"Bronx County, NY",34204
36047116000,"Kings County, NY",34190
36047079601,"Kings County, NY",34177
36081032000,"Queens County, NY",34084
36047033000,"Kings County, NY",34030
36047034000,"Kings County, NY",34027
36047025100,"Kings County, NY",34025
36061011900,"Midtown, New York, NY",33974
36047033300,"Kings County, NY",33965
36047024300,"Kings County, NY",33959
36047093800,"Kings County, NY",33921
36047036501,"Kings County, NY",33918
36081019600,"Queens County, NY",33879
36005024100,"Bronx County, NY",33872
36047030900,"Kings County, NY",33858
36047038100,"Kings County, NY",33819
36081025400,"Queens County, NY",33818
36061021800,"Upper Manhattan, New York, NY",33782
36047032700,"Kings County, NY",33772
36047037900,"Kings County, NY",33767
36047054700,"Kings County, NY",33747
36047040900,"Kings County, NY",33747
36047003900,"Kings County, NY",33718
36047089000,"Kings County, NY",33718
36081036100,"Queens County, NY",33702
36047029100,"Kings County, NY",33633
36005038302,"Bronx County, NY",33624
36005026300,"Bronx County, NY",33604
36005019300,"Bronx County, NY",33603
36047028100,"Kings County, NY",33595
36005035800,"Bronx County, NY",33572
36005025300,"Bronx County, NY",33537
36081059800,"Queens County, NY",33531
36005023502,"Bronx County, NY",33531
36005035900,"Bronx County, NY",33517
36047053700,"Kings County, NY",33490
36047076600,"Kings County, NY",33443
36061017000,"East Harlem, New York, NY",33443
36047020300,"Kings County, NY",33436
36047119200,"Kings County, NY",33434
36047036100,"Kings County, NY",33434
36047040100,"Kings County, NY",33423
36005004100,"Bronx County, NY",33419
36061021200,"Upper Manhattan, New York, NY",33334
36047028700,"Kings County, NY",33326
36047034300,"Kings County, NY",33313
36047037300,"Kings County, NY",33270
36047031500,"Kings County, NY",33264
36061019000,"Harlem, New York, NY",33240
36005017701,"Bronx County, NY",33224
36081054000,"Queens County, NY",33202
36047025901,"Kings County, NY",33194
36059414002,"Roosevelt, NY",33165
36103122501,"Wyandanch, NY",33151
36047093400,"Kings County, NY",33141
36081069400,"Queens County, NY",33114
36005005100,"Bronx County, NY",33059
36047032300,"Kings County, NY",33055
36005024501,"Bronx County, NY",33028
36061023200,"Harlem, New York, NY",33009
36081040100,"Queens County, NY",33003
36061025700,"Harlem, New York, NY",33000
36005007700,"Bronx County, NY",33000
36005025100,"Bronx County, NY",32956
36047111600,"Kings County, NY",32933
36005020502,"Bronx County, NY",32931
36081061400,"Queens County, NY",32918
36047026700,"Kings County, NY",32915
36047085800,"Kings County, NY",32914
36061010000,"Midtown East, New York, NY",32901
36005012101,"Bronx County, NY",32886
36047050804,"Kings County, NY",32872
36081103201,"Queens County, NY",32861
36061020800,"Harlem, New York, NY",32765
36081050000,"Queens County, NY",32765
36081025800,"Queens County, NY",32707
36047081000,"Kings County, NY",32702
36081036600,"Queens County, NY",32685
36047022900,"Kings County, NY",32628
36081017600,"Queens County, NY",32628
36081094201,"Queens County, NY",32621
36047001500,"Kings County, NY",32602
36119003200,"South Side, Mount Vernon, NY",32591
36081052200,"Queens County, NY",32580
36047037700,"Kings County, NY",32563
36047089400,"Kings County, NY",32557
36061002601,"Alphabet City, New York, NY",32551
36005014900,"Bronx County, NY",32546
36047082200,"Kings County, NY",32530
36005025700,"Bronx County, NY",32509
36081015200,"Queens County, NY",32509
36047022100,"Kings County, NY",32482
36081017200,"Queens County, NY",32475
36047091600,"Kings County, NY",32444
36047113000,"Kings County, NY",32419
36047107800,"Kings County, NY",32384
36005037400,"Bronx County, NY",32369
36047042100,"Kings County, NY",32323
36047022700,"Kings County, NY",32271
36061012500,"Midtown, New York, NY",32261
36047003500,"Kings County, NY",32217
36005016700,"Bronx County, NY",32173
36061021000,"East Harlem, New York, NY",32149
36005037900,"Bronx County, NY",32112
36061018400,"Upper Manhattan, New York, NY",32104
36005021502,"Bronx County, NY",32071
36047020500,"Kings County, NY",32069
36061018000,"East Harlem, New York, NY",32057
36005039300,"Bronx County, NY",32035
36081059200,"Queens County, NY",32033
36005026900,"Bronx County, NY",31990
36081027000,"Queens County, NY",31978
36081044000,"Queens County, NY",31972
36061011202,"Midtown, New York, NY",31942
36005038100,"Bronx County, NY",31941
36005005300,"Bronx County, NY",31930
36081041400,"Queens County, NY",31918
36061023000,"Harlem, New York, NY",31911
36005007300,"Bronx County, NY",31890
36081029400,"Queens County, NY",31851
36005006400,"Bronx County, NY",31798
36061002000,"Lower Manhattan, New York, NY",31789
36005024300,"Bronx County, NY",31723
36005018102,"Bronx County, NY",31668
36061023100,"Harlem, New York, NY",31618
36081097203,"Queens County, NY",31614
36047115600,"Kings County, NY",31605
36005006100,"Bronx County, NY",31579
36061024302,"Upper Manhattan, New York, NY",31578
36047121400,"Kings County, NY",31555
36005004600,"Bronx County, NY",31541
36047088600,"Kings County, NY",31533
36047115200,"Kings County, NY",31529
36005036100,"Bronx County, NY",31509
36061013500,"Hell's Kitchen, New York, NY",31501
36047053300,"Kings County, NY",31489
36061019600,"East Harlem, New York, NY",31486
36103122406,"Wyandanch, NY",31484
36061020000,"Upper Manhattan, New York, NY",31483
36047112200,"Kings County, NY",31475
36081045500,"Queens County, NY",31399
36081050201,"Queens County, NY",31380
36119002800,"South Side, Mount Vernon, NY",31377
36061017402,"East Harlem, New York, NY",31370
36047035100,"Kings County, NY",31368
36119000401,"Getty Square, Yonkers, NY",31323
36047039900,"Kings County, NY",31295
36081043200,"Queens County, NY",31264
36047037100,"Kings County, NY",31230
36081017400,"Queens County, NY",31221
36005028300,"Bronx County, NY",31185
36047041100,"Kings County, NY",31173
36081027600,"Queens County, NY",31173
36005040304,"Bronx County, NY",31170
36047032100,"Kings County, NY",31112
36005008900,"Bronx County, NY",31095
36081078800,"Queens County, NY",31079
36005006200,"Bronx County, NY",31031
36061018800,"Upper Manhattan, New York, NY",30999
36047053500,"Kings County, NY",30997
36047088000,"Kings County, NY",30987
36047055100,"Kings County, NY",30982
36061023900,"Upper Manhattan, New York, NY",30888
36081097204,"Queens County, NY",30888
36061022800,"Harlem, New York, NY",30864
36005015700,"Bronx County, NY",30829
